Dimension,Probability,No_of_blocks,Density,Cells_Processed,Shortest_Path_In_Final_Discovered_Grid,Shortest_Path_In_Full_Grid,Trajectory_length,Outcome,Time_taken
101,0.01,94,0.009214782864425057,10200,201.0,201.0,201.0,1,0.08385848999023438
101,0.05,488,0.04783844721105774,473,201.0,201.0,215.0,1,0.3282761573791504
101,0.05,536,0.05254386824821096,1130,201.0,201.0,217.0,1,0.49733638763427734
101,0.05,515,0.05048524654445643,137,201.0,201.0,205.0,1,0.13578057289123535
101,0.05,480,0.0470542103715322,41,201.0,201.0,215.0,1,0.25290536880493164
101,0.05,537,0.052641897853151653,42,201.0,201.0,207.0,1,0.13113880157470703
101,0.05,527,0.05166160180374473,1145,201.0,201.0,217.0,1,0.2981703281402588
101,0.05,518,0.050779335359278505,832,201.0,201.0,211.0,1,0.301372766494751
101,0.05,505,0.04950495049504951,281,201.0,201.0,207.0,1,0.3062305450439453
101,0.05,483,0.047348299186354276,2487,201.0,201.0,213.0,1,0.44100046157836914
101,0.05,521,0.05107342417410058,390,201.0,201.0,209.0,1,0.4203503131866455
101,0.05,497,0.04872071365552397,714,201.0,201.0,207.0,1,0.1948680877685547
101,0.05,503,0.04930889128516812,215,201.0,201.0,219.0,1,0.2406919002532959
101,0.05,479,0.04695618076659151,721,201.0,201.0,211.0,1,0.2578098773956299
101,0.05,518,0.050779335359278505,3724,201.0,201.0,203.0,1,0.12496113777160645
101,0.05,491,0.048132536025879816,55,201.0,201.0,213.0,1,0.41074347496032715
101,0.05,467,0.0457798255073032,474,201.0,201.0,209.0,1,0.19217991828918457
101,0.05,527,0.05166160180374473,240,201.0,201.0,225.0,1,0.5100018978118896
101,0.05,486,0.04764238800117636,1213,201.0,201.0,209.0,1,0.2961244583129883
101,0.05,510,0.049995098519752965,7493,201.0,201.0,201.0,1,0.27836155891418457
101,0.05,497,0.04872071365552397,89,201.0,201.0,213.0,1,0.4525337219238281
101,0.05,526,0.05156357219880404,42,201.0,201.0,225.0,1,0.3635673522949219
101,0.05,526,0.05156357219880404,1412,201.0,201.0,223.0,1,0.29468441009521484
101,0.05,531,0.0520537202235075,311,201.0,201.0,209.0,1,0.2756664752960205
101,0.05,490,0.04803450642093912,243,201.0,201.0,219.0,1,0.31650257110595703
101,0.05,488,0.04783844721105774,4737,201.0,201.0,203.0,1,0.30443429946899414
101,0.05,503,0.04930889128516812,424,201.0,201.0,215.0,1,0.33211231231689453
101,0.05,527,0.05166160180374473,137,201.0,201.0,215.0,1,0.31621789932250977
101,0.05,568,0.055680815606313105,125,201.0,201.0,223.0,1,0.32547879219055176
101,0.05,496,0.04862268405058327,1145,201.0,201.0,211.0,1,0.19744086265563965
101,0.05,505,0.04950495049504951,42,201.0,201.0,211.0,1,0.307178258895874
101,0.05,476,0.04666209195176944,162,201.0,201.0,205.0,1,0.3287489414215088
101,0.05,508,0.04979903930987158,1137,201.0,201.0,207.0,1,0.2214043140411377
101,0.05,514,0.050387216939515735,1435,201.0,201.0,205.0,1,0.18664813041687012
101,0.05,519,0.05087736496421919,92,201.0,201.0,223.0,1,0.4336268901824951
101,0.05,498,0.04881874326046466,569,201.0,201.0,211.0,1,0.5089480876922607
101,0.05,514,0.050387216939515735,90,201.0,201.0,215.0,1,0.297229528427124
101,0.05,516,0.050583276149397116,611,201.0,201.0,217.0,1,0.37940192222595215
101,0.05,494,0.04842662484070189,113,201.0,201.0,207.0,1,0.35804152488708496
101,0.05,532,0.05215174982844819,74,201.0,201.0,209.0,1,0.33739328384399414
101,0.05,488,0.04783844721105774,314,201.0,201.0,211.0,1,0.2670097351074219
101,0.05,508,0.04979903930987158,248,201.0,201.0,205.0,1,0.28925085067749023
101,0.05,527,0.05166160180374473,3719,201.0,201.0,213.0,1,0.3132007122039795
101,0.05,512,0.050191157729634346,81,201.0,201.0,225.0,1,0.3116450309753418
101,0.05,522,0.05117145377904127,993,201.0,201.0,227.0,1,0.23701691627502441
101,0.05,491,0.048132536025879816,4948,201.0,201.0,207.0,1,0.07087159156799316
101,0.05,505,0.04950495049504951,90,201.0,201.0,215.0,1,0.147658109664917
101,0.05,493,0.0483285952357612,2008,201.0,201.0,211.0,1,0.2696037292480469
101,0.05,522,0.05117145377904127,517,201.0,201.0,207.0,1,0.2972395420074463
101,0.05,456,0.044701499852955594,472,201.0,201.0,217.0,1,0.0628662109375
101,0.05,473,0.04636800313694736,137,201.0,201.0,209.0,1,0.1506500244140625
101,0.05,511,0.05009312812469366,208,201.0,201.0,211.0,1,0.23825550079345703
101,0.05,511,0.05009312812469366,1281,201.0,201.0,209.0,1,0.1532573699951172
101,0.05,521,0.05107342417410058,558,201.0,201.0,223.0,1,0.26753878593444824
101,0.05,499,0.048916772865405356,1830,201.0,201.0,209.0,1,0.2872326374053955
101,0.05,463,0.04538770708754044,312,201.0,201.0,211.0,1,0.1622765064239502
101,0.05,482,0.04725026958141359,5228,201.0,201.0,209.0,1,0.1670074462890625
101,0.05,495,0.048524654445642586,1,,,,0,0.05491232872009277
101,0.05,532,0.05215174982844819,563,201.0,201.0,209.0,1,0.18587875366210938
101,0.05,512,0.050191157729634346,392,201.0,201.0,209.0,1,0.20880556106567383
101,0.05,468,0.0458778551122439,718,201.0,201.0,209.0,1,0.12339591979980469
101,0.05,521,0.05107342417410058,434,201.0,201.0,203.0,1,0.24121665954589844
101,0.05,503,0.04930889128516812,156,201.0,201.0,207.0,1,0.291245698928833
101,0.05,553,0.05421037153220273,1510,201.0,201.0,209.0,1,0.3523867130279541
101,0.05,497,0.04872071365552397,3191,201.0,201.0,211.0,1,0.23482131958007812
101,0.05,461,0.04519164787765905,137,201.0,201.0,213.0,1,0.15165925025939941
101,0.05,510,0.049995098519752965,28,201.0,201.0,213.0,1,0.22554683685302734
101,0.05,508,0.04979903930987158,312,201.0,201.0,223.0,1,0.24538707733154297
101,0.05,505,0.04950495049504951,1830,201.0,201.0,213.0,1,0.3477623462677002
101,0.05,482,0.04725026958141359,706,201.0,201.0,209.0,1,0.31299328804016113
101,0.05,472,0.04626997353200667,93,201.0,201.0,213.0,1,0.39035558700561523
101,0.05,482,0.04725026958141359,566,201.0,201.0,211.0,1,0.1420421600341797
101,0.05,531,0.0520537202235075,1663,201.0,201.0,209.0,1,0.3229074478149414
101,0.05,517,0.05068130575433781,388,201.0,201.0,215.0,1,0.235823392868042
101,0.05,534,0.05234780903832958,566,201.0,201.0,217.0,1,0.37033796310424805
101,0.05,503,0.04930889128516812,1078,201.0,201.0,215.0,1,0.27665019035339355
101,0.05,520,0.050975394569159886,132,201.0,201.0,231.0,1,0.26493406295776367
101,0.05,522,0.05117145377904127,57,201.0,201.0,219.0,1,0.2599930763244629
101,0.05,522,0.05117145377904127,154,201.0,201.0,219.0,1,0.15866494178771973
101,0.05,510,0.049995098519752965,4688,201.0,201.0,205.0,1,0.141035795211792
101,0.05,471,0.04617194392706597,91,201.0,201.0,215.0,1,0.1863107681274414
101,0.05,502,0.04921086168022743,3378,201.0,201.0,207.0,1,0.15263962745666504
101,0.05,524,0.051367512988922656,214,201.0,201.0,207.0,1,0.2504444122314453
101,0.05,557,0.0546024899519655,951,201.0,201.0,217.0,1,0.26698970794677734
101,0.05,534,0.05234780903832958,2996,201.0,201.0,211.0,1,0.7219176292419434
101,0.05,497,0.04872071365552397,614,201.0,201.0,211.0,1,0.2163984775543213
101,0.05,501,0.04911283207528674,93,201.0,201.0,211.0,1,0.23374176025390625
101,0.05,537,0.052641897853151653,658,201.0,201.0,213.0,1,0.24530339241027832
101,0.05,517,0.05068130575433781,40,201.0,201.0,223.0,1,0.3879544734954834
101,0.05,500,0.04901480247034604,114,201.0,201.0,211.0,1,0.3657972812652588
101,0.05,542,0.05313204587785511,1664,201.0,201.0,213.0,1,0.29526329040527344
101,0.05,518,0.050779335359278505,57,201.0,201.0,213.0,1,0.19875216484069824
101,0.05,537,0.052641897853151653,1017,201.0,201.0,207.0,1,0.3416900634765625
101,0.05,490,0.04803450642093912,93,201.0,201.0,211.0,1,0.4171760082244873
101,0.05,510,0.049995098519752965,1432,201.0,201.0,207.0,1,0.29706263542175293
101,0.05,515,0.05048524654445643,187,201.0,201.0,217.0,1,0.22820281982421875
101,0.05,498,0.04881874326046466,39,201.0,201.0,211.0,1,0.3721809387207031
101,0.05,487,0.047740417606117046,1215,201.0,201.0,203.0,1,0.17893171310424805
101,0.05,499,0.048916772865405356,950,201.0,201.0,213.0,1,0.4637279510498047
101,0.05,517,0.05068130575433781,827,201.0,201.0,211.0,1,0.25955820083618164
101,0.05,537,0.052641897853151653,1073,201.0,201.0,223.0,1,0.3880298137664795
101,0.09,893,0.08754043721203804,170,201.0,201.0,223.0,1,0.44533348083496094
101,0.09,896,0.08783452602686011,42,201.0,201.0,219.0,1,0.36421966552734375
101,0.09,869,0.08518772669346142,26,201.0,201.0,235.0,1,0.4145843982696533
101,0.09,955,0.09361827271836094,27,201.0,201.0,219.0,1,0.36074090003967285
101,0.09,922,0.0903832957553181,93,201.0,201.0,219.0,1,0.6983513832092285
101,0.09,865,0.08479560827369866,93,201.0,201.0,213.0,1,0.23575282096862793
101,0.09,883,0.08656014116263111,157,201.0,201.0,229.0,1,0.5503625869750977
101,0.09,894,0.08763846681697873,47,201.0,201.0,235.0,1,0.504056453704834
101,0.09,888,0.08705028918733458,180,201.0,201.0,253.0,1,0.5562350749969482
101,0.09,972,0.09528477600235272,110,201.0,201.0,225.0,1,0.6165342330932617
101,0.09,931,0.09126556219978434,529,201.0,201.0,213.0,1,0.22348904609680176
101,0.09,935,0.0916576806195471,35,201.0,201.0,229.0,1,0.4334452152252197
101,0.09,916,0.08979511812567395,42,201.0,201.0,219.0,1,0.3696606159210205
101,0.09,948,0.0929320654837761,57,201.0,201.0,219.0,1,0.3693363666534424
101,0.09,903,0.08852073326144495,1998,201.0,201.0,223.0,1,0.2650020122528076
101,0.09,939,0.09204979903930988,1197,201.0,201.0,213.0,1,0.5042428970336914
101,0.09,924,0.09057935496519949,249,201.0,201.0,219.0,1,0.43584680557250977
101,0.09,875,0.08577590432310558,498,201.0,201.0,223.0,1,0.4195845127105713
101,0.09,886,0.08685422997745319,407,201.0,201.0,217.0,1,0.5302460193634033
101,0.09,865,0.08479560827369866,297,201.0,201.0,235.0,1,0.5156643390655518
101,0.09,872,0.0854818155082835,1125,201.0,201.0,227.0,1,0.6047780513763428
101,0.09,942,0.09234388785413195,2991,201.0,201.0,209.0,1,0.3984842300415039
101,0.09,943,0.09244191745907264,718,201.0,201.0,227.0,1,0.4807417392730713
101,0.09,954,0.09352024311342025,40,201.0,201.0,227.0,1,0.49489736557006836
101,0.09,956,0.09371630232330164,29,201.0,201.0,221.0,1,0.5529384613037109
101,0.09,966,0.09469659837270855,10135,,,,0,0.49720287322998047
101,0.09,935,0.0916576806195471,144,201.0,201.0,231.0,1,0.6091539859771729
101,0.09,919,0.09008920694049603,564,201.0,201.0,225.0,1,0.564521074295044
101,0.09,976,0.09567689442211548,85,201.0,201.0,241.0,1,0.48407435417175293
101,0.09,902,0.08842270365650426,161,201.0,201.0,227.0,1,0.3341097831726074
101,0.09,897,0.0879325556318008,506,201.0,201.0,217.0,1,0.34043025970458984
101,0.09,889,0.08714831879227526,41,201.0,201.0,217.0,1,0.39234185218811035
101,0.09,921,0.09028526615037741,76,201.0,201.0,219.0,1,0.570075273513794
101,0.09,901,0.08832467405156358,38,201.0,201.0,223.0,1,0.4216587543487549
101,0.09,957,0.09381433192824233,92,201.0,201.0,225.0,1,0.40253233909606934
101,0.09,852,0.08352122340946966,353,201.0,201.0,213.0,1,0.4159367084503174
101,0.09,855,0.08381531222429174,348,201.0,201.0,215.0,1,0.5060951709747314
101,0.09,879,0.08616802274286835,24,201.0,201.0,217.0,1,0.5962228775024414
101,0.09,934,0.0915596510146064,78,201.0,201.0,231.0,1,0.3395841121673584
101,0.09,958,0.09391236153318303,50,201.0,201.0,233.0,1,0.40667033195495605
101,0.09,906,0.08881482207626704,203,201.0,201.0,227.0,1,0.6776094436645508
101,0.09,968,0.09489265758258994,1134,201.0,201.0,219.0,1,0.6723949909210205
101,0.09,916,0.08979511812567395,123,201.0,201.0,215.0,1,0.62693190574646
101,0.09,913,0.08950102931085188,669,201.0,201.0,219.0,1,0.6434237957000732
101,0.09,954,0.09352024311342025,29,201.0,201.0,227.0,1,0.43450188636779785
101,0.09,942,0.09234388785413195,29,201.0,201.0,217.0,1,0.38798069953918457
101,0.09,918,0.08999117733555534,10145,,,,0,0.5382373332977295
101,0.09,874,0.08567787471816489,29,201.0,201.0,219.0,1,0.41138410568237305
101,0.09,908,0.08901088128614841,183,201.0,201.0,231.0,1,0.6030564308166504
101,0.09,929,0.09106950298990295,345,201.0,201.0,219.0,1,0.4662752151489258
101,0.09,894,0.08763846681697873,72,201.0,201.0,215.0,1,0.540292501449585
101,0.09,926,0.09077541417508088,314,201.0,201.0,217.0,1,0.4167020320892334
101,0.09,899,0.08812861484168219,93,201.0,201.0,221.0,1,0.3825032711029053
101,0.09,904,0.08861876286638565,109,201.0,201.0,231.0,1,0.42528700828552246
101,0.09,918,0.08999117733555534,81,201.0,201.0,229.0,1,0.4986116886138916
101,0.09,923,0.0904813253602588,233,201.0,201.0,229.0,1,0.3557302951812744
101,0.09,933,0.09146162140966572,39,201.0,201.0,239.0,1,0.4543609619140625
101,0.09,909,0.0891089108910891,279,201.0,201.0,209.0,1,0.35775232315063477
101,0.09,931,0.09126556219978434,473,201.0,201.0,223.0,1,0.25904011726379395
101,0.09,923,0.0904813253602588,244,201.0,201.0,229.0,1,0.40584373474121094
101,0.09,928,0.09097147338496225,1487,201.0,201.0,217.0,1,0.4479396343231201
101,0.09,951,0.09322615429859818,102,201.0,201.0,239.0,1,0.4823637008666992
101,0.09,904,0.08861876286638565,40,201.0,201.0,229.0,1,0.37722086906433105
101,0.09,903,0.08852073326144495,511,201.0,201.0,231.0,1,0.6787385940551758
101,0.09,885,0.0867562003725125,345,201.0,201.0,227.0,1,0.4266645908355713
101,0.09,868,0.08508969708852074,74,201.0,201.0,263.0,1,0.7136127948760986
101,0.09,867,0.08499166748358004,1062,201.0,201.0,227.0,1,0.5361068248748779
101,0.09,970,0.09508871679247133,79,201.0,201.0,229.0,1,0.3976590633392334
101,0.09,883,0.08656014116263111,2002,201.0,201.0,221.0,1,0.5084922313690186
101,0.09,920,0.09018723654543673,189,201.0,201.0,229.0,1,0.4036977291107178
101,0.09,891,0.08734437800215665,388,201.0,201.0,211.0,1,0.32041239738464355
101,0.09,886,0.08685422997745319,596,201.0,201.0,239.0,1,0.5315988063812256
101,0.09,900,0.08822664444662288,2276,201.0,201.0,217.0,1,0.34840822219848633
101,0.09,971,0.09518674639741202,233,201.0,201.0,233.0,1,0.4082372188568115
101,0.09,920,0.09018723654543673,28,201.0,201.0,215.0,1,0.4722282886505127
101,0.09,937,0.09185373982942849,64,201.0,201.0,243.0,1,0.48990368843078613
101,0.09,914,0.08959905891579258,824,201.0,201.0,223.0,1,0.4672269821166992
101,0.09,932,0.09136359180472503,594,201.0,201.0,213.0,1,0.5531930923461914
101,0.09,906,0.08881482207626704,503,201.0,201.0,225.0,1,0.5656733512878418
101,0.09,913,0.08950102931085188,175,201.0,201.0,221.0,1,0.41079163551330566
101,0.09,913,0.08950102931085188,121,201.0,201.0,233.0,1,0.5830893516540527
101,0.09,903,0.08852073326144495,123,201.0,201.0,233.0,1,0.4863615036010742
101,0.09,930,0.09116753259484364,339,201.0,201.0,229.0,1,0.6758105754852295
101,0.09,935,0.0916576806195471,88,201.0,201.0,231.0,1,0.4445686340332031
101,0.09,899,0.08812861484168219,934,201.0,201.0,223.0,1,0.25376415252685547
101,0.09,918,0.08999117733555534,76,201.0,201.0,225.0,1,0.23675894737243652
101,0.09,903,0.08852073326144495,29,201.0,201.0,213.0,1,0.5524299144744873
101,0.09,879,0.08616802274286835,1002,201.0,201.0,221.0,1,0.4110133647918701
101,0.09,902,0.08842270365650426,821,201.0,201.0,215.0,1,0.6358661651611328
101,0.09,880,0.08626605234780904,603,201.0,201.0,231.0,1,0.4447915554046631
101,0.09,955,0.09361827271836094,27,201.0,201.0,239.0,1,0.420581579208374
101,0.09,963,0.09440250955788648,28,201.0,201.0,223.0,1,0.6567244529724121
101,0.09,889,0.08714831879227526,38,201.0,201.0,221.0,1,0.5682294368743896
101,0.09,904,0.08861876286638565,1068,201.0,201.0,215.0,1,0.529749870300293
101,0.09,915,0.08969708852073326,243,201.0,201.0,233.0,1,0.4077897071838379
101,0.09,877,0.08597196353298696,124,201.0,201.0,215.0,1,0.33910536766052246
101,0.09,941,0.09224585824919125,243,201.0,201.0,225.0,1,0.5092730522155762
101,0.09,951,0.09322615429859818,72,201.0,201.0,257.0,1,0.5327088832855225
101,0.09,955,0.09361827271836094,1209,201.0,201.0,217.0,1,0.49469709396362305
101,0.09,937,0.09185373982942849,164,201.0,201.0,215.0,1,0.44235849380493164
101,0.13,1371,0.13439858837368884,1495,201.0,201.0,227.0,1,0.8212995529174805
101,0.13,1345,0.13184981864523085,158,201.0,201.0,247.0,1,0.7277328968048096
101,0.13,1327,0.1300852857562984,90,201.0,201.0,259.0,1,0.6606438159942627
101,0.13,1361,0.13341829232428193,28,201.0,201.0,237.0,1,0.5627157688140869
101,0.13,1348,0.13214390746005295,211,201.0,201.0,245.0,1,0.4739847183227539
101,0.13,1327,0.1300852857562984,288,201.0,201.0,231.0,1,0.7258415222167969
101,0.13,1368,0.13410449955886677,85,201.0,201.0,245.0,1,0.6858303546905518
101,0.13,1361,0.13341829232428193,173,201.0,201.0,231.0,1,0.5141720771789551
101,0.13,1294,0.12685030879325557,121,201.0,201.0,247.0,1,0.6976032257080078
101,0.13,1249,0.12243897657092442,70,201.0,201.0,265.0,1,0.6754231452941895
101,0.13,1344,0.13175178904029017,149,201.0,201.0,243.0,1,0.7838337421417236
101,0.13,1373,0.13459464758357023,72,201.0,201.0,247.0,1,0.6278367042541504
101,0.13,1329,0.1302813449661798,201,201.0,201.0,223.0,1,0.3531036376953125
101,0.13,1381,0.13537888442309579,1197,201.0,201.0,229.0,1,0.6889228820800781
101,0.13,1337,0.13106558180570532,111,201.0,201.0,257.0,1,0.755488395690918
101,0.13,1289,0.1263601607685521,133,201.0,201.0,221.0,1,0.5285401344299316
101,0.13,1266,0.12410547985491618,84,201.0,201.0,225.0,1,0.7131037712097168
101,0.13,1312,0.128614841682188,28,201.0,201.0,237.0,1,0.9744830131530762
101,0.13,1289,0.1263601607685521,41,201.0,201.0,241.0,1,0.5792889595031738
101,0.13,1333,0.13067346338594255,41,201.0,201.0,235.0,1,0.6410496234893799
101,0.13,1301,0.1275365160278404,56,201.0,201.0,229.0,1,0.5079495906829834
101,0.13,1310,0.12841878247230665,429,201.0,201.0,217.0,1,0.5890786647796631
101,0.13,1330,0.13037937457112048,2,,,,0,0.05984067916870117
101,0.13,1337,0.13106558180570532,61,201.0,201.0,241.0,1,0.5551891326904297
101,0.13,1314,0.1288109008920694,506,201.0,201.0,229.0,1,0.4352552890777588
101,0.13,1320,0.12939907852171356,57,201.0,201.0,239.0,1,0.5767736434936523
