Dimension,Probability,No_of_blocks,Density,Cells_Processed,Shortest_Path_In_Final_Discovered_Grid,Shortest_Path_In_Full_Grid,Trajectory_length,Outcome,Time_taken
101,0.13,1346,0.13194784825017156,37,201.0,201.0,261.0,1,0.9373116493225098
101,0.13,1350,0.13233996666993433,709,201.0,201.0,243.0,1,0.5311269760131836
101,0.13,1296,0.12704636800313696,26,201.0,201.0,229.0,1,0.40619421005249023
101,0.13,1293,0.12675227918831486,241,201.0,201.0,227.0,1,0.6717159748077393
101,0.13,1298,0.12724242721301834,948,201.0,201.0,219.0,1,0.8592092990875244
101,0.13,1326,0.1299872561513577,74,201.0,201.0,233.0,1,0.8688819408416748
101,0.13,1357,0.13302617390451915,42,201.0,201.0,247.0,1,0.7186119556427002
101,0.13,1341,0.1314577002254681,194,201.0,201.0,233.0,1,0.6560955047607422
101,0.13,1349,0.13224193706499363,37,201.0,201.0,241.0,1,0.8123083114624023
101,0.13,1339,0.1312616410155867,188,201.0,201.0,227.0,1,0.6561286449432373
101,0.13,1419,0.13910400941084208,134,201.0,201.0,245.0,1,0.9877281188964844
101,0.13,1388,0.13606509165768063,417,201.0,201.0,253.0,1,0.7185835838317871
101,0.13,1344,0.13175178904029017,124,201.0,201.0,243.0,1,0.9216570854187012
101,0.13,1399,0.13714341731202823,113,201.0,201.0,257.0,1,0.9529314041137695
101,0.13,1370,0.13430055876874816,81,201.0,201.0,265.0,1,0.7654776573181152
101,0.13,1316,0.12900696010195079,163,201.0,201.0,233.0,1,0.5780301094055176
101,0.13,1297,0.12714439760807764,39,201.0,201.0,253.0,1,0.5467815399169922
101,0.13,1303,0.1277325752377218,556,201.0,201.0,227.0,1,0.656134843826294
101,0.13,1297,0.12714439760807764,42,201.0,201.0,233.0,1,0.5311594009399414
101,0.13,1350,0.13233996666993433,185,201.0,201.0,241.0,1,0.8747949600219727
101,0.13,1313,0.12871287128712872,212,201.0,201.0,243.0,1,0.9812648296356201
101,0.13,1331,0.13047740417606116,42,201.0,201.0,237.0,1,0.7263710498809814
101,0.13,1261,0.12361533183021273,10171,,,,0,0.7811033725738525
101,0.13,1343,0.1316537594353495,764,201.0,201.0,223.0,1,1.0187509059906006
101,0.13,1333,0.13067346338594255,717,201.0,201.0,239.0,1,0.8953256607055664
101,0.13,1308,0.12822272326242526,42,201.0,201.0,267.0,1,1.2463507652282715
101,0.13,1255,0.12302715420056858,215,201.0,201.0,215.0,1,0.5865318775177002
101,0.13,1289,0.1263601607685521,495,201.0,201.0,251.0,1,0.7220613956451416
101,0.13,1325,0.12988922654641702,76,201.0,201.0,257.0,1,0.7803354263305664
101,0.13,1311,0.12851681207724733,1414,201.0,201.0,241.0,1,0.7498631477355957
101,0.13,1321,0.12949710812665424,28,201.0,201.0,249.0,1,0.8248770236968994
101,0.13,1358,0.13312420350945986,11,201.0,201.0,259.0,1,0.7326724529266357
101,0.13,1337,0.13106558180570532,57,201.0,201.0,243.0,1,0.810499906539917
101,0.13,1265,0.12400745024997549,865,201.0,201.0,231.0,1,0.9742779731750488
101,0.13,1326,0.1299872561513577,424,201.0,201.0,235.0,1,0.6391012668609619
101,0.13,1355,0.1328301146946378,51,201.0,201.0,235.0,1,0.7626857757568359
101,0.13,1320,0.12939907852171356,95,201.0,201.0,253.0,1,0.7795820236206055
101,0.13,1356,0.13292814429957847,125,201.0,201.0,229.0,1,0.7975172996520996
101,0.13,1321,0.12949710812665424,298,201.0,201.0,263.0,1,0.9819581508636475
101,0.13,1275,0.12498774629938242,28,201.0,201.0,231.0,1,0.535076379776001
101,0.13,1282,0.12567395353396726,26,201.0,201.0,239.0,1,0.7987790107727051
101,0.13,1297,0.12714439760807764,12,201.0,201.0,223.0,1,0.5339481830596924
101,0.13,1314,0.1288109008920694,133,201.0,201.0,257.0,1,0.9276888370513916
101,0.13,1247,0.12224291736104304,29,201.0,201.0,241.0,1,0.713080883026123
101,0.13,1277,0.1251838055092638,80,201.0,201.0,265.0,1,1.0111865997314453
101,0.13,1347,0.13204587785511224,35,201.0,201.0,227.0,1,0.7534866333007812
101,0.13,1343,0.1316537594353495,175,201.0,201.0,251.0,1,0.9614427089691162
101,0.13,1321,0.12949710812665424,42,201.0,201.0,231.0,1,1.033273696899414
101,0.13,1378,0.1350847956082737,720,201.0,201.0,241.0,1,0.9310030937194824
101,0.13,1306,0.12802666405254387,388,201.0,201.0,223.0,1,0.8187589645385742
101,0.13,1303,0.1277325752377218,57,201.0,201.0,213.0,1,0.6785879135131836
101,0.13,1300,0.1274384864228997,46,201.0,201.0,253.0,1,0.794647216796875
101,0.13,1257,0.12322321341044995,134,201.0,201.0,225.0,1,0.8099987506866455
101,0.13,1366,0.13390844034898539,1012,201.0,201.0,229.0,1,0.7221033573150635
101,0.13,1347,0.13204587785511224,1,,,,0,0.054929494857788086
101,0.13,1375,0.13479070679345162,71,201.0,201.0,237.0,1,0.6954667568206787
101,0.13,1361,0.13341829232428193,666,201.0,201.0,221.0,1,0.4224841594696045
101,0.13,1319,0.12930104891677285,74,201.0,201.0,231.0,1,0.8735060691833496
101,0.13,1296,0.12704636800313696,389,201.0,201.0,241.0,1,0.9350934028625488
101,0.13,1385,0.13577100284285853,1614,201.0,201.0,233.0,1,0.6335387229919434
101,0.13,1348,0.13214390746005295,388,201.0,201.0,235.0,1,0.5877296924591064
101,0.13,1299,0.12734045681795902,67,201.0,201.0,235.0,1,0.5981881618499756
101,0.13,1368,0.13410449955886677,169,201.0,201.0,273.0,1,0.9829063415527344
101,0.13,1278,0.1252818351142045,110,201.0,201.0,233.0,1,0.6608388423919678
101,0.13,1318,0.12920301931183217,106,201.0,201.0,233.0,1,0.6073136329650879
101,0.13,1275,0.12498774629938242,133,201.0,201.0,227.0,1,0.9705219268798828
101,0.13,1317,0.1291049897068915,290,201.0,201.0,247.0,1,0.531623363494873
101,0.13,1325,0.12988922654641702,474,201.0,201.0,229.0,1,1.111187219619751
101,0.13,1328,0.1301833153612391,248,201.0,201.0,229.0,1,0.6477999687194824
101,0.13,1332,0.13057543378100187,5,,,,0,0.1521468162536621
101,0.13,1336,0.13096755220076464,1004,201.0,201.0,229.0,1,0.6522197723388672
101,0.13,1342,0.13155572983040878,510,201.0,201.0,237.0,1,0.8348052501678467
101,0.13,1325,0.12988922654641702,152,201.0,201.0,247.0,1,0.7937591075897217
101,0.13,1325,0.12988922654641702,125,201.0,201.0,243.0,1,0.698091983795166
101,0.13,1256,0.12312518380550927,56,201.0,201.0,265.0,1,0.8006315231323242
101,0.13,1356,0.13292814429957847,26,201.0,201.0,247.0,1,0.5635719299316406
101,0.17,1674,0.16410155867071854,26,201.0,201.0,253.0,1,1.578932285308838
101,0.17,1759,0.17243407509067737,44,201.0,201.0,249.0,1,0.9347913265228271
101,0.17,1673,0.16400352906577786,91,201.0,201.0,249.0,1,1.0957763195037842
101,0.17,1643,0.1610626409175571,377,201.0,201.0,245.0,1,0.7919511795043945
101,0.17,1738,0.17037545338692284,185,201.0,201.0,253.0,1,0.8631148338317871
101,0.17,1770,0.173512400745025,106,201.0,201.0,271.0,1,1.2780449390411377
101,0.17,1737,0.17027742378198216,39,201.0,201.0,303.0,1,1.0631940364837646
101,0.17,1696,0.1662582099794138,185,201.0,201.0,253.0,1,0.8940434455871582
101,0.17,1730,0.1695912165473973,71,201.0,201.0,249.0,1,1.5185914039611816
101,0.17,1721,0.16870895010293108,128,201.0,203.0,259.0,1,1.0164391994476318
101,0.17,1723,0.16890500931281247,38,201.0,201.0,271.0,1,1.0486066341400146
101,0.17,1726,0.16919909812763453,208,201.0,201.0,243.0,1,1.3204758167266846
101,0.17,1703,0.16694441721399864,53,201.0,201.0,241.0,1,1.0461702346801758
101,0.17,1798,0.17625722968336438,200,201.0,201.0,249.0,1,0.9874944686889648
101,0.17,1717,0.16831683168316833,111,201.0,201.0,253.0,1,1.255387544631958
101,0.17,1723,0.16890500931281247,916,201.0,201.0,315.0,1,1.2335178852081299
101,0.17,1689,0.16557200274482894,264,201.0,201.0,285.0,1,1.0777556896209717
101,0.17,1738,0.17037545338692284,10155,,,,0,1.0400617122650146
101,0.17,1802,0.17664934810312716,53,201.0,201.0,273.0,1,1.34529709815979
101,0.17,1677,0.16439564748554064,154,201.0,201.0,261.0,1,1.220747470855713
101,0.17,1711,0.16772865405352416,29,201.0,201.0,263.0,1,1.038794994354248
101,0.17,1711,0.16772865405352416,652,201.0,201.0,255.0,1,0.8090114593505859
101,0.17,1743,0.17086560141162632,24,201.0,201.0,259.0,1,1.341120958328247
101,0.17,1628,0.15959219684344672,210,201.0,201.0,251.0,1,1.2619898319244385
101,0.17,1785,0.17498284481913537,41,201.0,201.0,253.0,1,1.0355584621429443
101,0.17,1733,0.16988530536221938,43,201.0,201.0,281.0,1,0.9279923439025879
101,0.17,1778,0.17429663758455052,213,201.0,201.0,249.0,1,1.3522934913635254
101,0.17,1683,0.16498382511518478,107,201.0,201.0,257.0,1,1.0600080490112305
101,0.17,1652,0.16194490736202333,325,201.0,201.0,257.0,1,1.2165806293487549
101,0.17,1646,0.1613567297323792,35,201.0,201.0,267.0,1,1.1848666667938232
101,0.17,1754,0.17194392706597392,54,201.0,201.0,221.0,1,0.7331881523132324
101,0.17,1737,0.17027742378198216,350,201.0,201.0,271.0,1,1.093785285949707
101,0.17,1634,0.1601803744730909,92,201.0,201.0,231.0,1,0.8038034439086914
101,0.17,1711,0.16772865405352416,71,201.0,201.0,243.0,1,0.9069533348083496
101,0.17,1765,0.17302225272032154,150,201.0,201.0,263.0,1,1.2324590682983398
101,0.17,1813,0.17772767375747475,57,201.0,201.0,237.0,1,0.9683218002319336
101,0.17,1730,0.1695912165473973,97,201.0,201.0,289.0,1,1.1480181217193604
101,0.17,1715,0.16812077247328694,85,201.0,201.0,243.0,1,0.9531240463256836
101,0.17,1811,0.17753161454759336,347,201.0,201.0,237.0,1,0.8715126514434814
101,0.17,1698,0.16645426918929518,137,201.0,201.0,257.0,1,1.0283560752868652
101,0.17,1704,0.16704244681893932,27,201.0,201.0,277.0,1,1.1294429302215576
101,0.17,1720,0.1686109204979904,57,201.0,201.0,273.0,1,1.4671757221221924
101,0.17,1744,0.170963631016567,65,201.0,201.0,269.0,1,1.2339820861816406
101,0.17,1740,0.17057151259680423,37,201.0,201.0,291.0,1,1.020848035812378
101,0.17,1669,0.1636114106460151,275,201.0,201.0,251.0,1,1.0069518089294434
101,0.17,1729,0.16949318694245663,383,201.0,201.0,269.0,1,1.2412948608398438
101,0.17,1759,0.17243407509067737,10156,,,,0,0.7758893966674805
101,0.17,1686,0.16527791393000688,73,201.0,201.0,285.0,1,1.461493968963623
101,0.17,1842,0.18057053230075482,38,201.0,201.0,251.0,1,1.0172431468963623
101,0.17,1667,0.1634153514361337,26,201.0,201.0,267.0,1,1.5149164199829102
101,0.17,1741,0.17066954220174493,1,,,,0,0.05887889862060547
101,0.17,1808,0.1772375257327713,65,201.0,201.0,265.0,1,1.0093939304351807
101,0.17,1720,0.1686109204979904,65,201.0,201.0,281.0,1,1.140925407409668
101,0.17,1711,0.16772865405352416,601,201.0,201.0,233.0,1,0.5686545372009277
101,0.17,1689,0.16557200274482894,120,201.0,201.0,231.0,1,0.5670206546783447
101,0.17,1688,0.16547397313988824,27,201.0,201.0,247.0,1,1.300908088684082
101,0.17,1765,0.17302225272032154,39,201.0,201.0,259.0,1,0.9494507312774658
101,0.17,1701,0.16674835800411725,3,,,,0,0.11837983131408691
101,0.17,1749,0.17145377904127046,70,201.0,201.0,233.0,1,0.9094781875610352
101,0.17,1704,0.16704244681893932,10143,,,,0,0.913175106048584
101,0.17,1728,0.16939515733751592,29,201.0,201.0,261.0,1,1.1173763275146484
101,0.17,1695,0.16616018037447308,1,,,,0,0.05689191818237305
101,0.17,1766,0.17312028232526222,60,201.0,201.0,275.0,1,0.9680378437042236
101,0.17,1773,0.17380648955984707,106,201.0,201.0,255.0,1,0.9027917385101318
101,0.17,1712,0.16782668365846487,144,201.0,201.0,295.0,1,1.9824440479278564
101,0.17,1768,0.1733163415351436,1132,201.0,201.0,271.0,1,1.750901460647583
101,0.17,1716,0.16821880207822762,10141,,,,0,1.2267711162567139
101,0.17,1749,0.17145377904127046,644,201.0,201.0,251.0,1,1.076857089996338
101,0.17,1745,0.17106166062150768,202,201.0,201.0,263.0,1,1.1289763450622559
101,0.17,1795,0.1759631408685423,99,201.0,201.0,255.0,1,0.9543182849884033
101,0.17,1671,0.16380746985589648,53,201.0,201.0,251.0,1,0.9410853385925293
101,0.17,1771,0.17361043034996568,15,201.0,201.0,247.0,1,0.9525866508483887
101,0.17,1747,0.17125771983138907,2,,,,0,0.10977005958557129
101,0.17,1716,0.16821880207822762,196,201.0,201.0,265.0,1,0.9863622188568115
101,0.17,1707,0.16733653563376139,113,201.0,201.0,253.0,1,1.5012226104736328
101,0.17,1676,0.16429761788059993,29,201.0,201.0,243.0,1,1.268099308013916
101,0.17,1710,0.16763062444858348,21,201.0,201.0,245.0,1,0.8959019184112549
101,0.17,1843,0.18066856190569552,10165,,,,0,0.8250899314880371
101,0.17,1721,0.16870895010293108,52,201.0,201.0,275.0,1,1.2955925464630127
101,0.17,1793,0.17576708165866092,156,201.0,201.0,249.0,1,1.12618088722229
101,0.17,1744,0.170963631016567,43,201.0,201.0,303.0,1,1.3911781311035156
101,0.17,1754,0.17194392706597392,306,201.0,201.0,241.0,1,0.76190185546875
101,0.17,1750,0.17155180864621117,28,201.0,201.0,241.0,1,1.0276527404785156
101,0.17,1684,0.1650818547201255,37,201.0,201.0,249.0,1,1.1423428058624268
101,0.17,1732,0.1697872757572787,80,201.0,201.0,235.0,1,0.9355347156524658
101,0.17,1709,0.16753259484364277,234,201.0,201.0,261.0,1,1.219531774520874
101,0.17,1800,0.17645328889324577,22,201.0,201.0,275.0,1,1.184462547302246
101,0.17,1750,0.17155180864621117,238,201.0,201.0,281.0,1,1.1482653617858887
101,0.17,1756,0.1721399862758553,41,201.0,201.0,279.0,1,1.2193965911865234
101,0.17,1686,0.16527791393000688,10157,,,,0,0.9439244270324707
101,0.17,1762,0.17272816390549947,71,201.0,201.0,243.0,1,0.93656325340271
101,0.17,1776,0.17410057837466916,501,201.0,201.0,237.0,1,0.8589613437652588
101,0.17,1685,0.16517988432506617,110,201.0,201.0,253.0,1,0.8322138786315918
101,0.17,1700,0.16665032839917654,80,201.0,201.0,239.0,1,0.692418098449707
101,0.17,1781,0.17459072639937262,110,201.0,201.0,245.0,1,1.0813782215118408
101,0.17,1679,0.16459170669542203,314,201.0,201.0,249.0,1,1.0913143157958984
101,0.17,1774,0.17390451916478777,2,,,,0,0.11081242561340332
101,0.17,1751,0.17164983825115185,50,201.0,201.0,235.0,1,0.9584958553314209
101,0.17,1746,0.1711596902264484,651,201.0,201.0,231.0,1,0.839390754699707
101,0.17,1734,0.1699833349671601,57,201.0,201.0,275.0,1,1.586336612701416
101,0.21,2266,0.22213508479560828,10105,,,,0,2.296215057373047
101,0.21,2192,0.21488089402999705,10130,,,,0,1.7212998867034912
101,0.21,2109,0.2067444368199196,117,201.0,201.0,283.0,1,1.685333490371704
101,0.21,2136,0.2093912361533183,27,201.0,201.0,281.0,1,1.1173622608184814
101,0.21,2152,0.21095970983236936,57,201.0,201.0,283.0,1,1.7487547397613525
101,0.21,2129,0.20870502891873347,15,201.0,201.0,255.0,1,0.8311898708343506
101,0.21,2184,0.21409665719047152,71,201.0,201.0,291.0,1,1.5056028366088867
101,0.21,2130,0.20880305852367415,175,201.0,201.0,273.0,1,1.6682515144348145
101,0.21,2144,0.21017547299284384,1,,,,0,0.0688478946685791
101,0.21,2141,0.20988138417802177,53,201.0,201.0,275.0,1,0.9785470962524414
101,0.21,2141,0.20988138417802177,39,201.0,201.0,281.0,1,1.6931860446929932
101,0.21,2106,0.20645034800509754,24,201.0,201.0,277.0,1,1.4959681034088135
101,0.21,2144,0.21017547299284384,74,201.0,201.0,279.0,1,1.307335376739502
101,0.21,2061,0.2020390157827664,42,201.0,201.0,283.0,1,1.3648030757904053
101,0.21,2205,0.21615527889422606,197,201.0,201.0,275.0,1,2.0923783779144287
101,0.21,2145,0.21027350259778452,447,201.0,201.0,285.0,1,1.7196922302246094
101,0.21,2233,0.21890010783256544,137,201.0,201.0,269.0,1,1.175222635269165
101,0.21,2128,0.20860699931379276,135,201.0,201.0,279.0,1,1.3892240524291992
101,0.21,2172,0.21292030193118322,39,201.0,201.0,271.0,1,1.1867241859436035
101,0.21,2105,0.20635231840015686,127,201.0,203.0,291.0,1,1.8062453269958496
101,0.21,2160,0.21174394667189492,10095,,,,0,1.6221716403961182
101,0.21,2197,0.2153710420547005,10124,,,,0,1.222766399383545
101,0.21,2138,0.2095872953631997,149,201.0,201.0,281.0,1,1.0834877490997314
101,0.21,2084,0.20429369669640232,10099,,,,0,2.2931246757507324
101,0.21,2148,0.21056759141260661,62,201.0,203.0,301.0,1,1.7535758018493652
101,0.21,2163,0.21203803548671699,240,201.0,201.0,295.0,1,1.669907569885254
101,0.21,2136,0.2093912361533183,35,201.0,201.0,265.0,1,1.4395225048065186
101,0.21,2163,0.21203803548671699,162,201.0,201.0,245.0,1,1.005990982055664
101,0.21,2168,0.21252818351142044,37,201.0,201.0,311.0,1,2.260570764541626
101,0.21,2160,0.21174394667189492,10149,,,,0,1.3029522895812988
101,0.21,2194,0.21507695323987844,276,201.0,201.0,291.0,1,1.547858715057373
101,0.21,2145,0.21027350259778452,26,201.0,201.0,263.0,1,1.3861525058746338
101,0.21,2194,0.21507695323987844,114,201.0,201.0,281.0,1,1.4988558292388916
101,0.21,2097,0.2055680815606313,126,201.0,201.0,309.0,1,1.631965160369873
101,0.21,2215,0.21713557494363298,10119,,,,0,1.6849818229675293
101,0.21,2153,0.21105773943731007,742,201.0,201.0,255.0,1,1.0466914176940918
101,0.21,2253,0.22086069993137927,62,201.0,201.0,307.0,1,1.829200267791748
101,0.21,2154,0.21115576904225075,14,201.0,201.0,303.0,1,1.4667150974273682
101,0.21,2131,0.20890108812861485,85,201.0,201.0,257.0,1,0.9467010498046875
101,0.21,2213,0.2169395157337516,147,201.0,201.0,285.0,1,1.4950435161590576
101,0.21,2176,0.213312420350946,61,201.0,201.0,293.0,1,1.7976806163787842
101,0.21,2152,0.21095970983236936,48,201.0,201.0,281.0,1,1.2724480628967285
101,0.21,2078,0.20370551906675816,54,201.0,201.0,271.0,1,1.1434590816497803
101,0.21,2169,0.21262621311636115,37,201.0,201.0,263.0,1,1.3926076889038086
101,0.21,2126,0.20841094010391137,1,,,,0,0.08009576797485352
101,0.21,2118,0.20762670326438584,52,201.0,203.0,251.0,1,1.797569990158081
101,0.21,2166,0.21233212430153905,104,201.0,201.0,273.0,1,1.5487146377563477
101,0.21,2161,0.2118419762768356,206,201.0,201.0,277.0,1,1.9743342399597168
101,0.21,2149,0.2106656210175473,1,,,,0,0.06290817260742188
101,0.21,2139,0.20968532496814038,10124,,,,0,1.2774083614349365
101,0.21,2111,0.206940496029801,72,201.0,201.0,259.0,1,1.6365020275115967
101,0.21,2181,0.21380256837564945,52,201.0,201.0,317.0,1,1.6976771354675293
101,0.21,2077,0.20360748946181748,808,201.0,201.0,265.0,1,1.3389554023742676
101,0.21,2181,0.21380256837564945,69,201.0,201.0,319.0,1,1.9808084964752197
101,0.21,2062,0.20213704538770708,127,201.0,201.0,293.0,1,1.667511224746704
101,0.21,2210,0.21664542691892952,298,201.0,201.0,343.0,1,2.3773701190948486
101,0.21,2199,0.2155671012645819,121,201.0,201.0,317.0,1,2.4441871643066406
101,0.21,2174,0.2131163611410646,38,201.0,201.0,267.0,1,2.4749226570129395
101,0.21,2227,0.21831193020292128,104,201.0,201.0,283.0,1,2.0609636306762695
101,0.21,2144,0.21017547299284384,20,201.0,201.0,273.0,1,1.6455206871032715
101,0.21,2124,0.20821488089403,461,201.0,201.0,287.0,1,2.111814260482788
101,0.21,2130,0.20880305852367415,625,201.0,201.0,253.0,1,1.578143835067749
101,0.21,2160,0.21174394667189492,75,201.0,201.0,309.0,1,2.369562864303589
101,0.21,2071,0.2030193118321733,9,,,,0,0.2807910442352295
101,0.21,2136,0.2093912361533183,205,201.0,201.0,301.0,1,2.4861643314361572
101,0.21,2155,0.21125379864719146,18,,,,0,0.5318574905395508
101,0.21,2104,0.20625428879521615,10143,,,,0,1.6152739524841309
101,0.21,2126,0.20841094010391137,49,201.0,201.0,283.0,1,2.2221267223358154
101,0.21,2127,0.20850896970885208,178,201.0,201.0,291.0,1,1.7500038146972656
101,0.21,2096,0.20547005195569062,89,201.0,201.0,245.0,1,1.242114543914795
101,0.21,2141,0.20988138417802177,29,201.0,201.0,343.0,1,1.9687426090240479
101,0.21,2148,0.21056759141260661,80,201.0,201.0,275.0,1,1.6582753658294678
101,0.21,2148,0.21056759141260661,1,,,,0,0.08514237403869629
101,0.21,2200,0.2156651308695226,124,201.0,201.0,283.0,1,1.3597278594970703
101,0.21,2150,0.210763650622488,56,201.0,201.0,279.0,1,2.2666733264923096
101,0.21,2181,0.21380256837564945,44,201.0,201.0,295.0,1,2.148498773574829
101,0.21,2164,0.2121360650916577,29,201.0,201.0,303.0,1,1.6287779808044434
101,0.21,2210,0.21664542691892952,214,201.0,201.0,269.0,1,1.4826819896697998
101,0.21,2129,0.20870502891873347,10131,,,,0,1.385789155960083
101,0.21,2075,0.2034114302519361,32,201.0,201.0,257.0,1,1.7001101970672607
101,0.21,2192,0.21488089402999705,326,201.0,201.0,269.0,1,1.3252441883087158
101,0.21,2144,0.21017547299284384,80,201.0,201.0,301.0,1,1.6708965301513672
101,0.21,2142,0.20997941378296245,300,201.0,201.0,277.0,1,1.4313464164733887
101,0.21,2140,0.20978335457308106,57,201.0,201.0,281.0,1,1.5858371257781982
101,0.21,2156,0.21135182825213214,10118,,,,0,1.5865421295166016
101,0.21,2101,0.20596019998039408,136,201.0,201.0,277.0,1,1.930438756942749
101,0.21,2155,0.21125379864719146,48,201.0,201.0,311.0,1,1.2723934650421143
101,0.21,2129,0.20870502891873347,26,201.0,201.0,261.0,1,0.9921822547912598
101,0.21,2113,0.20713655523968239,11,201.0,201.0,313.0,1,1.0145437717437744
101,0.21,2176,0.213312420350946,58,201.0,201.0,279.0,1,1.2002179622650146
101,0.21,2102,0.20605822958533476,88,201.0,201.0,327.0,1,1.8273897171020508
101,0.21,2225,0.2181158709930399,128,201.0,201.0,319.0,1,1.726761817932129
101,0.21,2231,0.21870404862268406,27,201.0,201.0,271.0,1,1.2411341667175293
101,0.21,2193,0.21497892363493776,27,201.0,201.0,279.0,1,1.4914193153381348
101,0.21,2152,0.21095970983236936,2,,,,0,0.12239933013916016
101,0.21,2160,0.21174394667189492,1,,,,0,0.08662676811218262
101,0.21,2123,0.2081168512890893,25,201.0,201.0,303.0,1,1.3993752002716064
101,0.21,2186,0.2142927164003529,15,201.0,201.0,285.0,1,3.127913475036621
101,0.21,2121,0.2079207920792079,10127,,,,0,2.2165043354034424
101,0.21,2176,0.213312420350946,39,201.0,201.0,305.0,1,2.258629322052002
101,0.25,2513,0.24634839721595922,44,201.0,201.0,293.0,1,1.9791948795318604
101,0.25,2600,0.2548769728457994,34,201.0,201.0,265.0,1,1.5281832218170166
101,0.25,2563,0.2512498774629938,36,201.0,201.0,341.0,1,2.3759543895721436
101,0.25,2515,0.2465444564258406,59,201.0,201.0,345.0,1,1.6908085346221924
101,0.25,2595,0.254386824821096,10080,,,,0,2.1846272945404053
101,0.25,2511,0.24615233800607783,33,201.0,201.0,371.0,1,2.050771474838257
101,0.25,2533,0.24830898931477305,11,201.0,201.0,383.0,1,2.205735445022583
101,0.25,2549,0.24987746299382413,89,201.0,201.0,317.0,1,2.2925000190734863
101,0.25,2535,0.24850504852465444,57,201.0,203.0,351.0,1,1.8205041885375977
101,0.25,2559,0.25085775904323104,1,,,,0,0.058922529220581055
101,0.25,2675,0.26222919321635135,71,201.0,201.0,317.0,1,2.4421536922454834
101,0.25,2514,0.2464464268208999,86,201.0,201.0,275.0,1,1.971276044845581
101,0.25,2587,0.2536025879815704,399,201.0,201.0,303.0,1,1.5981245040893555
101,0.25,2472,0.24232918341339085,91,201.0,201.0,305.0,1,1.8056583404541016
101,0.25,2575,0.25242623272228215,10069,,,,0,2.2274668216705322
101,0.25,2515,0.2465444564258406,3,,,,0,0.14069223403930664
101,0.25,2546,0.24958337417900206,1,,,,0,0.05797219276428223
101,0.25,2539,0.24889716694441721,22,201.0,201.0,311.0,1,2.025689125061035
101,0.25,2582,0.253112439956867,10052,,,,0,3.429857015609741
101,0.25,2569,0.25183805509263796,10115,,,,0,1.4732542037963867
101,0.25,2494,0.24448583472208607,23,201.0,201.0,331.0,1,2.244152307510376
101,0.25,2539,0.24889716694441721,15,201.0,201.0,317.0,1,2.34311580657959
101,0.25,2602,0.2550730320556808,146,201.0,201.0,291.0,1,2.267918348312378
101,0.25,2620,0.2568375649446133,5,,,,0,0.16426801681518555
101,0.25,2596,0.2544848544260367,42,201.0,201.0,305.0,1,1.6304359436035156
101,0.25,2565,0.2514459366728752,24,201.0,201.0,365.0,1,2.262073040008545
101,0.25,2550,0.24997549259876484,2,,,,0,0.09015870094299316
101,0.25,2542,0.24919125575923928,3,,,,0,0.09613251686096191
101,0.25,2450,0.2401725321046956,10079,,,,0,2.1828768253326416
101,0.25,2566,0.2515439662778159,71,201.0,201.0,355.0,1,2.1046080589294434
101,0.25,2609,0.25575923929026567,53,201.0,203.0,337.0,1,2.068526268005371
101,0.25,2547,0.24968140378394274,78,205.0,205.0,313.0,1,1.9755783081054688
101,0.25,2475,0.24262327222821292,10090,,,,0,2.5711936950683594
101,0.25,2589,0.25379864719145184,44,201.0,205.0,397.0,1,1.6269879341125488
101,0.25,2583,0.25321046956180765,61,201.0,201.0,325.0,1,2.2450389862060547
101,0.25,2589,0.25379864719145184,10087,,,,0,2.7362494468688965
101,0.25,2478,0.242917361043035,21,201.0,201.0,329.0,1,1.9341130256652832
101,0.25,2458,0.24095676894422116,21,201.0,201.0,279.0,1,1.8661713600158691
101,0.25,2564,0.25134790706793453,15,201.0,201.0,271.0,1,1.6226539611816406
101,0.25,2560,0.25095578864817175,229,201.0,201.0,353.0,1,2.041020393371582
101,0.25,2578,0.2527203215371042,56,201.0,201.0,317.0,1,1.9714534282684326
101,0.25,2546,0.24958337417900206,26,201.0,201.0,311.0,1,1.6120245456695557
101,0.25,2534,0.24840701891971376,59,201.0,201.0,341.0,1,2.2182300090789795
101,0.25,2580,0.2529163807469856,3,,,,0,0.13001227378845215
101,0.25,2527,0.2477208116851289,29,201.0,201.0,349.0,1,2.653726816177368
101,0.25,2564,0.25134790706793453,1,,,,0,0.059895992279052734
101,0.25,2581,0.2530144103519263,186,201.0,201.0,303.0,1,1.7394819259643555
101,0.25,2532,0.24821095970983237,10102,,,,0,2.2141573429107666
101,0.25,2598,0.25468091363591805,1,,,,0,0.07284212112426758
101,0.25,2571,0.2520341143025194,62,201.0,201.0,389.0,1,2.2526087760925293
101,0.25,2576,0.2525242623272228,110,201.0,203.0,281.0,1,2.881622552871704
101,0.25,2457,0.24085873933928045,179,201.0,201.0,271.0,1,1.9345722198486328
101,0.25,2549,0.24987746299382413,2,,,,0,0.07254314422607422
101,0.25,2540,0.2489951965493579,150,201.0,201.0,357.0,1,2.73361873626709
101,0.25,2599,0.25477894324085876,35,201.0,201.0,321.0,1,1.2899456024169922
101,0.25,2562,0.2511518478580531,377,201.0,201.0,303.0,1,1.3807852268218994
101,0.25,2544,0.24938731496912067,117,201.0,201.0,405.0,1,2.9349992275238037
101,0.25,2553,0.2502695814135869,147,201.0,201.0,305.0,1,1.8182215690612793
101,0.25,2449,0.24007450249975493,60,201.0,203.0,363.0,1,2.799647808074951
