Dimension,Probability,No_of_blocks,Density,Outcome,Length_of_path
101,0.3,3060,0.2999705911185178,0,
101,0.3,3108,0.304676012155671,1,201.0
101,0.3,3096,0.3034996568963827,0,
101,0.31,3163,0.3100676404274091,0,
101,0.31,3201,0.3137927654151554,0,
101,0.31,3187,0.3124203509459857,0,
101,0.31,3183,0.3120282325262229,1,203.0
101,0.31,3143,0.30810704832859526,1,211.0
101,0.31,3085,0.3024213312420351,0,
101,0.31,3192,0.3129104989706891,0,
101,0.31,3183,0.3120282325262229,0,
101,0.31,3227,0.31634153514361335,0,
101,0.31,3122,0.3060484266248407,1,205.0
101,0.31,3165,0.31026369963729045,0,
101,0.31,3186,0.312322321341045,0,
101,0.31,3177,0.3114400548965788,1,203.0
101,0.31,3113,0.30516616018037446,0,
101,0.31,3093,0.30320556808156063,0,
101,0.31,3165,0.31026369963729045,0,
101,0.31,3174,0.3111459660817567,1,201.0
101,0.31,3235,0.3171257719831389,0,
101,0.31,3197,0.3134006469953926,0,
101,0.31,3140,0.30781295951377313,0,
101,0.32,3289,0.32241937064993625,1,227.0
101,0.32,3273,0.3208508969708852,0,
101,0.32,3249,0.3184981864523086,1,205.0
101,0.32,3304,0.32388981472404665,1,213.0
101,0.32,3295,0.32300754827958045,0,
101,0.32,3348,0.3282031173414371,1,203.0
101,0.32,3212,0.314871091069503,0,
101,0.32,3208,0.31447897264974023,0,
101,0.32,3205,0.31418488383491816,0,
101,0.32,3284,0.3219292226252328,0,
101,0.32,3283,0.3218311930202921,1,205.0
101,0.32,3223,0.31594941672385063,1,217.0
101,0.32,3253,0.3188903048720714,0,
101,0.32,3338,0.3272228212920302,1,217.0
101,0.32,3271,0.32065483776100384,0,
101,0.32,3369,0.3302617390451916,1,203.0
101,0.32,3319,0.32536025879815705,1,219.0
101,0.32,3266,0.32016468973630036,1,211.0
101,0.32,3280,0.32153710420547005,1,203.0
101,0.32,3288,0.3223213410449956,0,
101,0.33,3328,0.32624252524262326,1,225.0
101,0.33,3282,0.3217331634153514,1,205.0
101,0.33,3313,0.3247720811685129,0,
101,0.33,3320,0.32545828840309776,1,209.0
101,0.33,3305,0.32398784432898736,0,
101,0.33,3393,0.33261444956376823,0,
101,0.33,3276,0.32114498578570727,1,209.0
101,0.33,3400,0.3333006567983531,0,
101,0.33,3390,0.33232036074894616,1,205.0
101,0.33,3341,0.32751691010685224,0,
101,0.33,3335,0.3269287324772081,1,203.0
101,0.33,3365,0.3298696206254289,1,209.0
101,0.33,3399,0.3332026271934124,0,
101,0.33,3383,0.3316341535143613,0,
101,0.33,3297,0.3232036074894618,0,
101,0.33,3448,0.33800607783550635,1,211.0
101,0.33,3402,0.3334967160082345,1,215.0
101,0.33,3377,0.3310459758847172,0,
101,0.33,3361,0.32947750220566613,1,217.0
101,0.33,3393,0.33261444956376823,0,
101,0.34,3508,0.34388785413194783,0,
101,0.34,3463,0.3394765219096167,1,209.0
101,0.34,3543,0.34731889030487206,0,
101,0.34,3396,0.33290853837859036,0,
101,0.34,3523,0.34535829820605823,1,213.0
101,0.34,3521,0.3451622389961768,1,219.0
101,0.34,3546,0.34761297911969413,0,
101,0.34,3405,0.33379080482305656,0,
101,0.34,3453,0.3384962258602098,0,
101,0.34,3447,0.33790804823056564,0,
101,0.34,3426,0.3358494265268111,1,225.0
101,0.34,3573,0.3502597784530928,0,
101,0.34,3426,0.3358494265268111,0,
101,0.34,3490,0.34212332124301537,0,
101,0.34,3483,0.3414371140084305,0,
101,0.34,3402,0.3334967160082345,0,
101,0.34,3511,0.3441819429467699,0,
101,0.34,3432,0.33643760415645524,0,
101,0.34,3466,0.33977061072443876,1,207.0
101,0.34,3524,0.34545632781099894,0,
101,0.35,3632,0.35604352514459364,0,
101,0.35,3544,0.34741691990981277,0,
101,0.35,3528,0.34584844623076166,0,
101,0.35,3638,0.35663170277423784,0,
101,0.35,3501,0.343201646897363,0,
101,0.35,3461,0.33928046269973533,1,211.0
101,0.35,3532,0.34624056465052444,0,
101,0.35,3571,0.35006371924321145,0,
101,0.35,3523,0.34535829820605823,0,
101,0.35,3571,0.35006371924321145,0,
101,0.35,3555,0.3484952455641604,1,215.0
101,0.35,3634,0.35623958435447506,0,
101,0.35,3573,0.3502597784530928,0,
101,0.35,3599,0.35280854818155083,0,
101,0.35,3549,0.3479070679345162,0,
101,0.35,3589,0.3518282521321439,0,
101,0.35,3536,0.3466326830702872,1,213.0
101,0.35,3564,0.3493775120086266,0,
101,0.35,3533,0.34633859425546515,0,
101,0.35,3549,0.3479070679345162,1,213.0
101,0.36,3661,0.35888638368787373,0,
101,0.36,3692,0.3619253014410352,1,223.0
101,0.36,3666,0.3593765317125772,0,
101,0.36,3710,0.36368983432996765,0,
101,0.36,3673,0.36006273894716206,0,
101,0.36,3634,0.35623958435447506,0,
101,0.36,3767,0.3692775218115871,0,
101,0.36,3644,0.357219880403882,0,
101,0.36,3729,0.3655523968238408,0,
101,0.36,3627,0.3555533771198902,0,
101,0.36,3699,0.36261150867562003,0,
101,0.36,3655,0.3582982060582296,0,
101,0.36,3681,0.36084697578668756,1,223.0
101,0.36,3624,0.35525928830506814,0,
101,0.36,3710,0.36368983432996765,1,245.0
101,0.36,3722,0.36486618958925593,0,
101,0.36,3593,0.3522203705519067,0,
101,0.36,3684,0.36114106460150963,0,
101,0.36,3592,0.352122340946966,0,
101,0.36,3626,0.3554553475149495,0,
101,0.37,3733,0.36594451524360355,0,
101,0.37,3722,0.36486618958925593,0,
101,0.37,3725,0.36516027840407805,0,
101,0.37,3800,0.37251249877462994,0,
101,0.37,3736,0.3662386040584256,0,
101,0.37,3733,0.36594451524360355,0,
101,0.37,3838,0.37623762376237624,0,
101,0.37,3815,0.37398294284874034,0,
101,0.37,3796,0.37212038035486716,0,
101,0.37,3819,0.37437506126850306,0,
101,0.37,3715,0.3641799823546711,0,
101,0.37,3709,0.36359180472502695,1,205.0
101,0.37,3728,0.3654543672189001,0,
101,0.37,3739,0.36653269287324775,0,
101,0.37,3808,0.3732967356141555,0,
101,0.37,3711,0.36378786393490836,0,
101,0.37,3797,0.37221840995980787,0,
101,0.37,3745,0.3671208705028919,0,
101,0.37,3754,0.3680031369473581,0,
101,0.37,3714,0.36408195274973043,0,
101,0.38,3849,0.37731594941672386,0,
101,0.38,3791,0.37163023233016373,0,
101,0.38,3785,0.37104205470051954,0,
101,0.38,3921,0.3843740809724537,0,
101,0.38,3948,0.38702088030585236,0,
101,0.38,3927,0.3849622586020978,0,
101,0.38,3849,0.37731594941672386,0,
101,0.38,3859,0.3782962454661308,0,
101,0.38,3847,0.37711989020684245,0,
101,0.38,3936,0.3858445250465641,0,
101,0.38,3929,0.38515831781197923,0,
101,0.38,3793,0.3718262915400451,0,
101,0.38,3915,0.38378590334280954,0,
101,0.38,3822,0.3746691500833252,0,
101,0.38,3802,0.3727085579845113,0,
101,0.38,3883,0.3806489559847074,0,
101,0.38,3836,0.3760415645524949,0,
101,0.38,3926,0.38486422899715717,0,
101,0.38,3878,0.3801588079600039,0,
101,0.38,3861,0.37849230467601214,0,
101,0.39,4034,0.39545142633075187,1,297.0
101,0.39,3997,0.3918243309479463,0,
101,0.39,4042,0.3962356631702774,0,
101,0.39,4012,0.3932947750220567,0,
101,0.39,3992,0.39133418292324285,0,
101,0.39,3965,0.3886873835898441,0,
101,0.39,3974,0.3895696500343104,0,
101,0.39,4039,0.39594157435545535,0,
101,0.39,3957,0.3879031467503186,0,
101,0.39,3939,0.38613861386138615,0,
101,0.39,3964,0.38858935398490346,0,
101,0.39,3952,0.38741299872561513,0,
101,0.39,3981,0.3902558572688952,0,
101,0.39,3970,0.3891775316145476,0,
101,0.39,3967,0.38888344279972553,0,
101,0.39,4049,0.39692187040486226,0,
101,0.39,3997,0.3918243309479463,0,
101,0.39,3956,0.3878051171453779,0,
101,0.39,4019,0.3939809822566415,0,
101,0.39,3945,0.3867267914910303,1,247.0
101,0.4,4064,0.39839231447897266,0,
101,0.4,4092,0.40113714341731205,0,
101,0.4,4147,0.4065287716890501,0,
101,0.4,4056,0.3976080776394471,0,
101,0.4,4062,0.39819625526909125,0,
101,0.4,4161,0.4079011861582198,0,
101,0.4,4119,0.4037839427507107,0,
101,0.4,4131,0.404960298009999,0,
101,0.4,4036,0.3956474855406333,0,
101,0.4,4083,0.4002548769728458,0,
101,0.4,3992,0.39133418292324285,0,
101,0.4,4102,0.40211743946671896,0,
101,0.4,4071,0.3990785217135575,0,
101,0.4,4031,0.3951573375159298,0,
101,0.4,4059,0.3979021664542692,0,
101,0.4,4135,0.4053524164297618,0,
101,0.4,4052,0.39721595921968433,0,
101,0.4,4143,0.40613665326928733,0,
101,0.4,4099,0.4018233506518969,0,
101,0.4,4069,0.3988824625036761,0,
101,0.41,4178,0.40956768944221156,0,
101,0.41,4179,0.40966571904715227,0,
101,0.41,4201,0.41182237035584746,0,
101,0.41,4179,0.40966571904715227,0,
101,0.41,4178,0.40956768944221156,0,
101,0.41,4226,0.41427311047936477,0,
101,0.41,4124,0.40427409077541415,0,
101,0.41,4232,0.4148612881090089,0,
101,0.41,4259,0.4175080874424076,0,
101,0.41,4134,0.4052543868248211,0,
101,0.41,4150,0.4068228605038722,0,
101,0.41,4245,0.4161356729732379,0,
101,0.41,4199,0.4116263111459661,0,
101,0.41,4178,0.40956768944221156,0,
101,0.41,4215,0.41319478482501715,0,
101,0.41,4187,0.41044995588667776,0,
101,0.41,4143,0.40613665326928733,0,
101,0.41,4142,0.4060386236643466,0,
101,0.41,4160,0.4078031565532791,0,
101,0.41,4355,0.42691892951671406,0,
101,0.42,4268,0.41839035388687384,0,
101,0.42,4336,0.4250563670228409,0,
101,0.42,4291,0.42064503480050974,0,
101,0.42,4276,0.4191745907263994,0,
101,0.42,4212,0.4129006960101951,0,
101,0.42,4235,0.415155376923831,0,
101,0.42,4267,0.41829232428193314,0,
101,0.42,4307,0.42221350847956085,0,
101,0.42,4327,0.4241741005783747,0,
101,0.42,4311,0.42260562689932357,0,
101,0.42,4309,0.4224095676894422,0,
101,0.42,4320,0.42348789334378983,0,
101,0.42,4271,0.4186844427016959,0,
101,0.42,4231,0.41476325850406826,0,
101,0.42,4310,0.4225075972943829,0,
101,0.42,4291,0.42064503480050974,0,
101,0.42,4191,0.41084207430644054,0,
101,0.42,4316,0.42309577492402706,0,
101,0.42,4276,0.4191745907263994,0,
101,0.42,4239,0.41554749534359375,0,
101,0.43,4471,0.4382903636898343,0,
101,0.43,4519,0.44299578472698753,0,
101,0.43,4383,0.42966375845505345,0,
101,0.43,4404,0.431722380158808,0,
101,0.43,4356,0.4270169591216547,0,
101,0.43,4376,0.4289775512204686,0,
101,0.43,4370,0.4283893735908244,0,
101,0.43,4333,0.4247622782080188,0,
101,0.43,4427,0.4339770610724439,0,
101,0.43,4396,0.43093814331928243,0,
101,0.43,4342,0.425644544652485,0,
101,0.43,4407,0.43201646897363005,0,
101,0.43,4373,0.42868346240564653,0,
101,0.43,4453,0.43652583080090185,0,
101,0.43,4334,0.4248603078129595,0,
101,0.43,4416,0.43289873541809626,0,
101,0.43,4325,0.42397804136849326,0,
101,0.43,4323,0.4237819821586119,0,
101,0.43,4426,0.4338790314675032,0,
101,0.43,4328,0.4242721301833154,0,
101,0.44,4507,0.44181942946769925,0,
101,0.44,4532,0.44427016959121657,0,
101,0.44,4432,0.4344672090971473,0,
101,0.44,4414,0.4327026762082149,0,
101,0.44,4389,0.4302519360846976,0,
101,0.44,4452,0.4364278011959612,0,
101,0.44,4571,0.4480933241839035,0,
101,0.44,4503,0.4414273110479365,0,
101,0.44,4472,0.438388393294775,0,
101,0.44,4380,0.4293696696402314,0,
101,0.44,4527,0.4437800215665131,0,
101,0.44,4402,0.43152632094892657,0,
101,0.44,4354,0.42682089991177335,0,
101,0.44,4569,0.44789726497402216,0,
101,0.44,4463,0.4375061268503088,0,
101,0.44,4560,0.44701499852955595,0,
101,0.44,4401,0.43142829134398586,0,
101,0.44,4471,0.4382903636898343,0,
101,0.44,4422,0.4334869130477404,0,
101,0.44,4570,0.44799529457896287,0,
101,0.45,4594,0.45034800509753947,0,
101,0.45,4647,0.4555435741593961,0,
101,0.45,4610,0.4519164787765905,0,
101,0.45,4678,0.45858249191255757,0,
101,0.45,4571,0.4480933241839035,0,
101,0.45,4569,0.44789726497402216,0,
101,0.45,4563,0.447309087344378,0,
101,0.45,4610,0.4519164787765905,0,
101,0.45,4651,0.4559356925791589,0,
101,0.45,4621,0.45299480443093815,0,
101,0.45,4558,0.44681893931967454,0,
101,0.45,4613,0.4522105675914126,0,
101,0.45,4521,0.44319184393686895,0,
101,0.45,4600,0.4509361827271836,0,
101,0.45,4590,0.4499558866777767,0,
101,0.45,4534,0.44446622880109793,0,
101,0.45,4581,0.44907362023331043,0,
101,0.45,4582,0.44917164983825114,0,
101,0.45,4557,0.4467209097147338,0,
101,0.45,4640,0.45485736692481127,0,
101,0.46,4729,0.4635820017645329,0,
101,0.46,4704,0.4611312616410156,0,
101,0.46,4712,0.46191549848054114,0,
101,0.46,4692,0.45995490638172726,0,
101,0.46,4757,0.4663268307028723,0,
101,0.46,4686,0.4593667287520831,0,
101,0.46,4531,0.44417213998627586,0,
101,0.46,4629,0.4537790412704637,0,
101,0.46,4753,0.4659347122831095,0,
101,0.46,4683,0.45907263993726105,0,
101,0.46,4642,0.4550534261346927,0,
101,0.46,4625,0.4533869228507009,0,
101,0.46,4608,0.45172041956670916,0,
101,0.46,4679,0.4586805215174983,0,
101,0.46,4553,0.4463287912949711,0,
101,0.46,4803,0.4708361925301441,0,
101,0.46,4697,0.46044505440643074,0,
101,0.46,4613,0.4522105675914126,0,
101,0.46,4683,0.45907263993726105,0,
101,0.46,4605,0.4514263307518871,0,
101,0.47,4823,0.47279678462895797,0,
101,0.47,4750,0.46564062346828744,0,
101,0.47,4883,0.47867856092539945,0,
101,0.47,4762,0.4668169787275757,0,
101,0.47,4786,0.4691696892461523,0,
101,0.47,4752,0.4658366826781688,0,
101,0.47,4785,0.46907165964121167,0,
101,0.47,4791,0.4696598372708558,0,
101,0.47,4788,0.46936574845603374,0,
101,0.47,4801,0.4706401333202627,0,
101,0.47,4752,0.4658366826781688,0,
101,0.47,4677,0.4584844623076169,0,
101,0.47,4814,0.4719145181844917,0,
101,0.47,4714,0.4621115576904225,0,
101,0.47,4788,0.46936574845603374,0,
101,0.47,4793,0.46985589648073717,0,
101,0.47,4820,0.47250269581413584,0,
101,0.47,4712,0.46191549848054114,0,
101,0.47,4741,0.4647583570238212,0,
101,0.47,4802,0.47073816292520343,0,
101,0.48,4885,0.47887462013528087,0,
101,0.48,4949,0.48514851485148514,0,
101,0.48,4908,0.48112930104891677,0,
101,0.48,4893,0.47965885697480637,0,
101,0.48,4919,0.4822076267032644,0,
101,0.48,4860,0.47642388001176356,0,
101,0.48,4873,0.47769826487599254,0,
101,0.48,4917,0.482011567493383,0,
101,0.48,4879,0.4782864425056367,0,
101,0.48,4908,0.48112930104891677,0,
101,0.48,4909,0.4812273306538575,0,
101,0.48,4977,0.4878933437898245,0,
101,0.48,4879,0.4782864425056367,0,
101,0.48,4888,0.47916870895010294,0,
101,0.48,4935,0.48377610038231544,0,
101,0.48,4912,0.48152141946867955,0,
101,0.48,4873,0.47769826487599254,0,
101,0.48,4887,0.47907067934516223,0,
101,0.48,4892,0.4795608273698657,0,
101,0.48,4982,0.488383491814528,0,
101,0.49,4927,0.48299186354278995,0,
101,0.49,4951,0.48534457406136655,0,
101,0.49,4946,0.48485442603666307,0,
101,0.49,5005,0.4906381727281639,0,
101,0.49,4947,0.4849524556416038,0,
101,0.49,5052,0.49524556416037646,0,
101,0.49,5061,0.49612783060484267,0,
101,0.49,5017,0.49181452798745223,0,
101,0.49,5057,0.4957357121850799,0,
101,0.49,4994,0.4895598470738163,0,
101,0.49,5022,0.49230467601215566,0,
101,0.49,5004,0.4905401431232232,0,
101,0.49,5086,0.49857857072836,0,
101,0.49,4940,0.48426624840701893,0,
101,0.49,4974,0.48759925497500245,0,
101,0.49,4952,0.4854426036663072,0,
101,0.49,5011,0.49122635035780804,0,
101,0.49,5085,0.4984805411234193,0,
101,0.49,5048,0.4948534457406137,0,
101,0.49,4923,0.48259974512302717,0,
101,0.5,5088,0.49877462993824134,0,
101,0.5,5053,0.4953435937653171,0,
101,0.5,5115,0.50142142927164,0,
101,0.5,5037,0.49377512008626606,0,
101,0.5,5051,0.49514753455543575,0,
101,0.5,5162,0.5060288207038526,0,
101,0.5,4988,0.48897166944417214,0,
101,0.5,5083,0.4982844819135379,0,
101,0.5,5072,0.4972061562591903,0,
101,0.5,5195,0.5092637976668954,0,
101,0.5,5055,0.49553965297519853,0,
101,0.5,5123,0.5022056661111656,0,
101,0.5,5039,0.4939711792961474,0,
101,0.5,5119,0.5018135476914029,0,
101,0.5,5119,0.5018135476914029,0,
101,0.5,5080,0.4979903930987158,0,
101,0.5,5155,0.5053426134692677,0,
101,0.5,5158,0.5056367022840897,0,
101,0.5,5023,0.49240270561709637,0,
101,0.5,5067,0.4967160082344868,0,
101,0.51,5207,0.5104401529261837,0,
101,0.51,5231,0.5127928634447603,0,
101,0.51,5280,0.5175963140868542,0,
101,0.51,5185,0.5082835016174885,0,
101,0.51,5326,0.522105675914126,0,
101,0.51,5211,0.5108322713459464,0,
101,0.51,5190,0.508773649642192,0,
101,0.51,5231,0.5127928634447603,0,
101,0.51,5231,0.5127928634447603,0,
101,0.51,5148,0.5046564062346829,0,
101,0.51,5256,0.5152436035682776,0,
101,0.51,5229,0.512596804234879,0,
101,0.51,5190,0.508773649642192,0,
101,0.51,5209,0.5106362121360651,0,
101,0.51,5210,0.5107342417410058,0,
101,0.51,5223,0.5120086266052348,0,
101,0.51,5155,0.5053426134692677,0,
101,0.51,5215,0.5112243897657093,0,
101,0.51,5160,0.5058327614939712,0,
101,0.51,5139,0.5037741397902167,0,
101,0.52,5355,0.5249485344574062,0,
101,0.52,5311,0.5206352318400157,0,
101,0.52,5214,0.5111263601607685,0,
101,0.52,5298,0.5193608469757867,0,
101,0.52,5269,0.5165179884325066,0,
101,0.52,5342,0.5236741495931772,0,
101,0.52,5357,0.5251445936672875,0,
101,0.52,5350,0.5244583864327027,0,
101,0.52,5277,0.5173022252720322,0,
101,0.52,5279,0.5174982844819135,0,
101,0.52,5269,0.5165179884325066,0,
101,0.52,5364,0.5258308009018724,0,
101,0.52,5197,0.5094598568767768,0,
101,0.52,5314,0.5209293206548378,0,
101,0.52,5282,0.5177923732967357,0,
101,0.52,5285,0.5180864621115577,0,
101,0.52,5294,0.5189687285560239,0,
101,0.52,5326,0.522105675914126,0,
101,0.52,5218,0.5115184785805313,0,
101,0.52,5347,0.5241642976178806,0,
101,0.53,5413,0.5306342515439663,0,
101,0.53,5417,0.5310263699637291,0,
101,0.53,5379,0.5273012449759827,0,
101,0.53,5348,0.5242623272228213,0,
101,0.53,5369,0.5263209489265758,0,
101,0.53,5377,0.5271051857661013,0,
101,0.53,5419,0.5312224291736104,0,
101,0.53,5493,0.5384766199392217,0,
101,0.53,5477,0.5369081462601706,0,
101,0.53,5396,0.5289677482599745,0,
101,0.53,5435,0.5327909028526615,0,
101,0.53,5493,0.5384766199392217,0,
101,0.53,5355,0.5249485344574062,0,
101,0.53,5433,0.5325948436427801,0,
101,0.53,5326,0.522105675914126,0,
101,0.53,5418,0.5311243995686697,0,
101,0.53,5372,0.526615037741398,0,
101,0.53,5349,0.5243603568277619,0,
101,0.53,5412,0.5305362219390256,0,
101,0.53,5296,0.5191647877659054,0,
101,0.54,5533,0.5423978041368493,0,
101,0.54,5493,0.5384766199392217,0,
101,0.54,5465,0.5357317910008823,0,
101,0.54,5556,0.5446524850504852,0,
101,0.54,5434,0.5326928732477209,0,
101,0.54,5506,0.5397510048034506,0,
101,0.54,5473,0.5365160278404077,0,
101,0.54,5488,0.5379864719145182,0,
101,0.54,5489,0.5380845015194589,0,
101,0.54,5427,0.532006666013136,0,
101,0.54,5583,0.547299284383884,0,
101,0.54,5503,0.5394569159886285,0,
101,0.54,5500,0.5391628271738065,0,
101,0.54,5553,0.5443583962356632,0,
101,0.54,5460,0.5352416429761788,0,
101,0.54,5383,0.5276933633957455,0,
101,0.54,5529,0.5420056857170865,0,
101,0.54,5521,0.5412214488775611,0,
101,0.54,5524,0.5415155376923831,0,
101,0.54,5481,0.5373002646799333,0,
101,0.55,5684,0.5572002744828939,0,
101,0.55,5555,0.5445544554455446,0,
101,0.55,5611,0.5500441133222234,0,
101,0.55,5689,0.5576904225075973,0,
101,0.55,5627,0.5516125870012744,0,
101,0.55,5622,0.5511224389765709,0,
101,0.55,5610,0.5499460837172826,0,
101,0.55,5647,0.5535731791000882,0,
101,0.55,5581,0.5471032251740026,0,
101,0.55,5597,0.5486716988530537,0,
101,0.55,5594,0.5483776100382316,0,
101,0.55,5611,0.5500441133222234,0,
101,0.55,5559,0.5449465738653073,0,
101,0.55,5584,0.5473973139888246,0,
101,0.55,5617,0.5506322909518675,0,
101,0.55,5616,0.5505342613469267,0,
101,0.55,5685,0.5572983040878345,0,
101,0.55,5621,0.5510244093716302,0,
101,0.55,5545,0.5435741593961376,0,
101,0.55,5564,0.5454367218900108,0,
101,0.56,5694,0.5581805705323007,0,
101,0.56,5724,0.5611214586805215,0,
101,0.56,5718,0.5605332810508774,0,
101,0.56,5669,0.5557298304087834,0,
101,0.56,5660,0.5548475639643172,0,
101,0.56,5786,0.5671992941868444,0,
101,0.56,5726,0.5613175178904029,0,
101,0.56,5746,0.5632781099892168,0,
101,0.56,5751,0.5637682580139202,0,
101,0.56,5632,0.5521027350259778,0,
101,0.56,5687,0.557494363297716,0,
101,0.56,5722,0.5609253994706401,0,
101,0.56,5735,0.5621997843348692,0,
101,0.56,5639,0.5527889422605627,0,
101,0.56,5707,0.5594549553965298,0,
101,0.56,5660,0.5548475639643172,0,
101,0.56,5659,0.5547495343593766,0,
101,0.56,5753,0.5639643172238016,0,
101,0.56,5692,0.5579845113224193,0,
101,0.56,5652,0.5540633271247917,0,
101,0.57,5868,0.5752377217919812,0,
101,0.57,5882,0.5766101362611509,0,
101,0.57,5821,0.5706303303597686,0,
101,0.57,5839,0.5723948632487011,0,
101,0.57,5892,0.5775904323105577,0,
101,0.57,5893,0.5776884619154985,0,
101,0.57,5780,0.5666111165572003,0,
101,0.57,5830,0.5715125968042348,0,
101,0.57,5771,0.565728850112734,0,
101,0.57,5787,0.5672973237917851,0,
101,0.57,5816,0.5701401823350651,0,
101,0.57,5821,0.5706303303597686,0,
101,0.57,5800,0.5685717086560141,0,
101,0.57,5769,0.5655327909028527,0,
101,0.57,5934,0.5817076757180668,0,
101,0.57,5765,0.5651406724830899,0,
101,0.57,5855,0.5739633369277521,0,
101,0.57,5802,0.5687677678658954,0,
101,0.57,5837,0.5721988040388197,0,
101,0.57,5793,0.5678855014214292,0,
101,0.58,5960,0.5842564454465249,0,
101,0.58,5899,0.5782766395451426,0,
101,0.58,5901,0.578472698755024,0,
101,0.58,5856,0.5740613665326929,0,
101,0.58,5911,0.5794529948044309,0,
101,0.58,5883,0.5767081658660915,0,
101,0.58,5833,0.571806685619057,0,
101,0.58,5859,0.574355455347515,0,
101,0.58,5909,0.5792569355945496,0,
101,0.58,5905,0.5788648171747868,0,
101,0.58,5868,0.5752377217919812,0,
101,0.58,5857,0.5741593961376336,0,
101,0.58,5846,0.5730810704832859,0,
101,0.58,6087,0.5967062052739928,0,
101,0.58,5931,0.5814135869032447,0,
101,0.58,5905,0.5788648171747868,0,
101,0.58,5930,0.5813155572983041,0,
101,0.58,5893,0.5776884619154985,0,
101,0.58,5839,0.5723948632487011,0,
101,0.58,5899,0.5782766395451426,0,
101,0.59,6048,0.5928830506813058,0,
101,0.59,5992,0.587393392804627,0,
101,0.59,6020,0.5901382217429664,0,
101,0.59,5915,0.5798451132241937,0,
101,0.59,5945,0.5827860013724144,0,
101,0.59,6033,0.5914126066071954,0,
101,0.59,5952,0.5834722086069993,0,
101,0.59,5966,0.584844623076169,0,
101,0.59,5961,0.5843544750514655,0,
101,0.59,6002,0.588373688854034,0,
101,0.59,5964,0.5846485638662876,0,
101,0.59,6138,0.601705715125968,0,
101,0.59,5902,0.5785707283599647,0,
101,0.59,6017,0.5898441329281443,0,
101,0.59,6074,0.5954318204097637,0,
101,0.59,5947,0.5829820605822958,0,
101,0.59,6035,0.5916086658170767,0,
101,0.59,6066,0.5946475835702382,0,
101,0.59,6105,0.5984707381629252,0,
101,0.59,6112,0.5991569453975101,0,
101,0.6,6136,0.6015096559160866,0,
101,0.6,6196,0.6073914322125282,0,
101,0.6,6084,0.5964121164591707,0,
101,0.6,6059,0.5939613763356534,0,
101,0.6,6120,0.5999411822370356,0,
101,0.6,6182,0.6060190177433585,0,
101,0.6,6115,0.5994510342123321,0,
101,0.6,6094,0.5973924125085776,0,
101,0.6,6051,0.5931771394961278,0,
101,0.6,6071,0.5951377315949417,0,
101,0.6,6194,0.6071953730026468,0,
101,0.6,6088,0.5968042348789334,0,
101,0.6,6113,0.5992549750024507,0,
101,0.6,6142,0.6020978335457308,0,
101,0.6,6144,0.6022938927556122,0,
101,0.6,6098,0.5977845309283404,0,
101,0.6,6083,0.5963140868542299,0,
101,0.6,6093,0.5972943829036369,0,
101,0.6,6073,0.5953337908048231,0,
101,0.6,6111,0.5990589157925693,0,
101,0.61,6171,0.6049406920890109,0,
101,0.61,6266,0.6142535045583767,0,
101,0.61,6235,0.6112145868052151,0,
101,0.61,6201,0.6078815802372316,0,
101,0.61,6205,0.6082736986569944,0,
101,0.61,6208,0.6085677874718165,0,
101,0.61,6227,0.6104303499656897,0,
101,0.61,6210,0.6087638466816979,0,
101,0.61,6264,0.6140574453484953,0,
101,0.61,6260,0.6136653269287324,0,
101,0.61,6181,0.6059209881384178,0,
101,0.61,6183,0.6061170473482992,0,
101,0.61,6207,0.6084697578668758,0,
101,0.61,6207,0.6084697578668758,0,
101,0.61,6131,0.6010195078913831,0,
101,0.61,6198,0.6075874914224095,0,
101,0.61,6210,0.6087638466816979,0,
101,0.61,6214,0.6091559651014606,0,
101,0.61,6214,0.6091559651014606,0,
101,0.61,6209,0.6086658170767572,0,
101,0.62,6410,0.6283697676698363,0,
101,0.62,6287,0.6163121262621312,0,
101,0.62,6356,0.623076169003039,0,
101,0.62,6374,0.6248407018919714,0,
101,0.62,6351,0.6225860209783355,0,
101,0.62,6171,0.6049406920890109,0,
101,0.62,6296,0.6171943927065974,0,
101,0.62,6286,0.6162140966571905,0,
101,0.62,6348,0.6222919321635134,0,
101,0.62,6334,0.6209195176943437,0,
101,0.62,6277,0.6153318302127242,0,
101,0.62,6354,0.6228801097931576,0,
101,0.62,6383,0.6257229683364376,0,
101,0.62,6424,0.629742182139006,0,
101,0.62,6249,0.6125870012743848,0,
101,0.62,6355,0.6229781393980982,0,
101,0.62,6426,0.6299382413488873,0,
101,0.62,6244,0.6120968532496814,0,
101,0.62,6304,0.6179786295461229,0,
101,0.62,6246,0.6122929124595627,0,
101,0.63,6435,0.6308205077933536,0,
101,0.63,6511,0.6382707577688462,0,
101,0.63,6439,0.6312126262131164,0,
101,0.63,6458,0.6330751887069895,0,
101,0.63,6436,0.6309185373982943,0,
101,0.63,6344,0.6218998137437506,0,
101,0.63,6417,0.6290559749044211,0,
101,0.63,6473,0.6345456327810999,0,
101,0.63,6404,0.6277815900401922,0,
101,0.63,6490,0.6362121360650916,0,
101,0.63,6416,0.6289579452994805,0,
101,0.63,6358,0.6232722282129203,0,
101,0.63,6485,0.6357219880403882,0,
101,0.63,6374,0.6248407018919714,0,
101,0.63,6445,0.6318008038427605,0,
101,0.63,6402,0.6275855308303108,0,
101,0.63,6499,0.6370944025095578,0,
